[Tue Apr 25 16:16:45.382234 2017] [:error] [pid 7551] [client 127.0.0.1:40474] PHP Fatal error:  Uncaught exception 'UnexpectedValueException' with message 'The stream or file "/var/www/svadba.kz/storage/logs/laravel.log" could not be opened: failed to open stream: Permission denied' in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php:107\nStack trace:\n#0 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/AbstractProcessingHandler.php(37): Monolog\\Handler\\StreamHandler->write(Array)\n#1 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(337): Monolog\\Handler\\AbstractProcessingHandler->handle(Array)\n#2 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(616): Monolog\\Logger->addRecord(400, Object(Symfony\\Component\\Debug\\Exception\\FatalErrorException), Array)\n#3 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(202): Monolog\\Logger->error(Object(Symfony\\Component\\Debug\\Exception\\FatalErrorException), Array)\n#4 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(113): Illuminate\\Log\\Writer->write in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php on line 107, referer: http://l.facebook.com/l.php?u=http%3A%2F%2Fsvadba.kz%2F&h=ATPLInXO2MdUv8EANzQtmL_REfbA8SiDAbAKC6sbsWSqRhLDaC-5NTX8hXQ_f-IjFp6niKeA5adqQadDZIpeWSlOBPY3ky6IiLeE0hWhA0CMSZ2UsXh2VFgI
[Tue Apr 25 16:18:00.662017 2017] [:error] [pid 7556] [client 127.0.0.1:40498] PHP Fatal error:  Uncaught exception 'UnexpectedValueException' with message 'The stream or file "/var/www/svadba.kz/storage/logs/laravel.log" could not be opened: failed to open stream: Permission denied' in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php:107\nStack trace:\n#0 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/AbstractProcessingHandler.php(37): Monolog\\Handler\\StreamHandler->write(Array)\n#1 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(337): Monolog\\Handler\\AbstractProcessingHandler->handle(Array)\n#2 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(616): Monolog\\Logger->addRecord(400, Object(ErrorException), Array)\n#3 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(202): Monolog\\Logger->error(Object(ErrorException), Array)\n#4 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(113): Illuminate\\Log\\Writer->writeLog('error', Object(ErrorException), Array)\n#5 /var/www/svadba.kz/vendor/larav in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php on line 107
[Tue Apr 25 16:18:00.662609 2017] [:error] [pid 7556] [client 127.0.0.1:40498] PHP Fatal error:  Uncaught exception 'UnexpectedValueException' with message 'The stream or file "/var/www/svadba.kz/storage/logs/laravel.log" could not be opened: failed to open stream: Permission denied' in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php:107\nStack trace:\n#0 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/AbstractProcessingHandler.php(37): Monolog\\Handler\\StreamHandler->write(Array)\n#1 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(337): Monolog\\Handler\\AbstractProcessingHandler->handle(Array)\n#2 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(616): Monolog\\Logger->addRecord(400, Object(Symfony\\Component\\Debug\\Exception\\FatalErrorException), Array)\n#3 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(202): Monolog\\Logger->error(Object(Symfony\\Component\\Debug\\Exception\\FatalErrorException), Array)\n#4 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(113): Illuminate\\Log\\Writer->write in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php on line 107
[Tue Apr 25 16:18:06.830851 2017] [:error] [pid 14539] [client 127.0.0.1:40506] PHP Fatal error:  Uncaught exception 'UnexpectedValueException' with message 'The stream or file "/var/www/svadba.kz/storage/logs/laravel.log" could not be opened: failed to open stream: Permission denied' in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php:107\nStack trace:\n#0 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/AbstractProcessingHandler.php(37): Monolog\\Handler\\StreamHandler->write(Array)\n#1 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(337): Monolog\\Handler\\AbstractProcessingHandler->handle(Array)\n#2 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(616): Monolog\\Logger->addRecord(400, Object(ErrorException), Array)\n#3 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(202): Monolog\\Logger->error(Object(ErrorException), Array)\n#4 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(113): Illuminate\\Log\\Writer->writeLog('error', Object(ErrorException), Array)\n#5 /var/www/svadba.kz/vendor/larav in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php on line 107, referer: http://svadba.kz/
[Tue Apr 25 16:18:06.831373 2017] [:error] [pid 14539] [client 127.0.0.1:40506] PHP Fatal error:  Uncaught exception 'UnexpectedValueException' with message 'The stream or file "/var/www/svadba.kz/storage/logs/laravel.log" could not be opened: failed to open stream: Permission denied' in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php:107\nStack trace:\n#0 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/AbstractProcessingHandler.php(37): Monolog\\Handler\\StreamHandler->write(Array)\n#1 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(337): Monolog\\Handler\\AbstractProcessingHandler->handle(Array)\n#2 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(616): Monolog\\Logger->addRecord(400, Object(Symfony\\Component\\Debug\\Exception\\FatalErrorException), Array)\n#3 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(202): Monolog\\Logger->error(Object(Symfony\\Component\\Debug\\Exception\\FatalErrorException), Array)\n#4 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(113): Illuminate\\Log\\Writer->write in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php on line 107, referer: http://svadba.kz/
[Tue Apr 25 16:18:08.913365 2017] [:error] [pid 7551] [client 127.0.0.1:40514] PHP Fatal error:  Uncaught exception 'UnexpectedValueException' with message 'The stream or file "/var/www/svadba.kz/storage/logs/laravel.log" could not be opened: failed to open stream: Permission denied' in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php:107\nStack trace:\n#0 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/AbstractProcessingHandler.php(37): Monolog\\Handler\\StreamHandler->write(Array)\n#1 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(337): Monolog\\Handler\\AbstractProcessingHandler->handle(Array)\n#2 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(616): Monolog\\Logger->addRecord(400, Object(ErrorException), Array)\n#3 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(202): Monolog\\Logger->error(Object(ErrorException), Array)\n#4 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(113): Illuminate\\Log\\Writer->writeLog('error', Object(ErrorException), Array)\n#5 /var/www/svadba.kz/vendor/larav in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php on line 107, referer: http://svadba.kz/cities/Astana
[Tue Apr 25 16:18:08.913902 2017] [:error] [pid 7551] [client 127.0.0.1:40514] PHP Fatal error:  Uncaught exception 'UnexpectedValueException' with message 'The stream or file "/var/www/svadba.kz/storage/logs/laravel.log" could not be opened: failed to open stream: Permission denied' in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php:107\nStack trace:\n#0 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/AbstractProcessingHandler.php(37): Monolog\\Handler\\StreamHandler->write(Array)\n#1 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(337): Monolog\\Handler\\AbstractProcessingHandler->handle(Array)\n#2 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(616): Monolog\\Logger->addRecord(400, Object(Symfony\\Component\\Debug\\Exception\\FatalErrorException), Array)\n#3 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(202): Monolog\\Logger->error(Object(Symfony\\Component\\Debug\\Exception\\FatalErrorException), Array)\n#4 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(113): Illuminate\\Log\\Writer->write in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php on line 107, referer: http://svadba.kz/cities/Astana
[Tue Apr 25 16:18:31.563966 2017] [:error] [pid 7597] [client 127.0.0.1:40532] PHP Fatal error:  Uncaught exception 'UnexpectedValueException' with message 'The stream or file "/var/www/svadba.kz/storage/logs/laravel.log" could not be opened: failed to open stream: Permission denied' in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php:107\nStack trace:\n#0 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/AbstractProcessingHandler.php(37): Monolog\\Handler\\StreamHandler->write(Array)\n#1 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(337): Monolog\\Handler\\AbstractProcessingHandler->handle(Array)\n#2 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(616): Monolog\\Logger->addRecord(400, Object(ErrorException), Array)\n#3 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(202): Monolog\\Logger->error(Object(ErrorException), Array)\n#4 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(113): Illuminate\\Log\\Writer->writeLog('error', Object(ErrorException), Array)\n#5 /var/www/svadba.kz/vendor/larav in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php on line 107, referer: http://svadba.kz/advert/110
[Tue Apr 25 16:18:31.564470 2017] [:error] [pid 7597] [client 127.0.0.1:40532] PHP Fatal error:  Uncaught exception 'UnexpectedValueException' with message 'The stream or file "/var/www/svadba.kz/storage/logs/laravel.log" could not be opened: failed to open stream: Permission denied' in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php:107\nStack trace:\n#0 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/AbstractProcessingHandler.php(37): Monolog\\Handler\\StreamHandler->write(Array)\n#1 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(337): Monolog\\Handler\\AbstractProcessingHandler->handle(Array)\n#2 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(616): Monolog\\Logger->addRecord(400, Object(Symfony\\Component\\Debug\\Exception\\FatalErrorException), Array)\n#3 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(202): Monolog\\Logger->error(Object(Symfony\\Component\\Debug\\Exception\\FatalErrorException), Array)\n#4 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(113): Illuminate\\Log\\Writer->write in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php on line 107, referer: http://svadba.kz/advert/110
[Tue Apr 25 16:18:35.617721 2017] [:error] [pid 17202] [client 127.0.0.1:40542] PHP Fatal error:  Uncaught exception 'UnexpectedValueException' with message 'The stream or file "/var/www/svadba.kz/storage/logs/laravel.log" could not be opened: failed to open stream: Permission denied' in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php:107\nStack trace:\n#0 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/AbstractProcessingHandler.php(37): Monolog\\Handler\\StreamHandler->write(Array)\n#1 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(337): Monolog\\Handler\\AbstractProcessingHandler->handle(Array)\n#2 /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Logger.php(616): Monolog\\Logger->addRecord(400, Object(ErrorException), Array)\n#3 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(202): Monolog\\Logger->error(Object(ErrorException), Array)\n#4 /var/www/svadba.kz/vendor/laravel/framework/src/Illuminate/Log/Writer.php(113): Illuminate\\Log\\Writer->writeLog('error', Object(ErrorException), Array)\n#5 /var/www/svadba.kz/vendor/larav in /var/www/svadba.kz/vendor/monolog/monolog/src/Monolog/Handler/StreamHandler.php on line 107, referer: http://svadba.kz/
